basin_id,elev_mean,slope_mean,area,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,carbonate_rocks_frac,geol_permeability,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff
01510000,482.21,28.76423,382.99,3.46229431895962,2.24082006844627,0.647206696488938,0.140558277002909,0.237057400622962,16.2,1.10958904109589,200.85,2.86519258202568,0.072007708127751,-16.0426,3.84269662921348,1.17102140889337,0.460918320231377,1.05486090122948,0.50164258796758,25.245625775956,54.3851817559652,16.0882444716438,0.9804,4.50681500563141,3.90795854705555,0.867876568796167,0.503985761867626
01516500,634.59,29.79686,31.48,3.18264339493498,2.26610529774127,0.712019857879042,0.164481435383888,0.199238597784613,18.25,1.11620795107034,232.75,3.35374639769452,0,-15.4207,4.88679245283019,1.50000001490116,0.456920273159915,1.19700277529544,0.656231955830549,29.8200211313667,54.7082430007079,15.5008022528236,0.9661,3.95898585044011,3.45923260358339,0.825131047893685,0.490608680334659
01518862,600.87,37.28156,233.91,3.03164134154689,2.26778507871321,0.748038710131879,0.219951114054223,0.201111344911574,18.5,1.13846153846154,221.2,3.2197962154294,0,-15.7286,3.42744063324538,1.32633293336997,0.458989326622206,1.15438890690994,0.577010157505456,26.9262503675359,53.5432823520312,14.0250395473975,0.9837,3.9462546631322,3.44213455401123,0.829469641997281,0.503336971409249
01532000,507.14,40.91626,553.94,3.19507871321013,2.2969073100616,0.718889115490327,0.165405170969813,0.176741266621108,18.8,1.11904761904762,230.75,3.31061692969871,0,-14.736,3.3572228443449,1.49993662137042,0.453964374813105,1.26622129644483,0.654835128669919,31.8887735214922,52.6443134275643,15.5473393190907,0.9549,4.31637738507356,3.77238078146297,0.848866707788932,0.485315140301703
01539000,333.75,32.47937,701.78,3.42342778918549,2.36010184804928,0.689397292241646,0.139032279637061,0.156285913306627,20.4,1.13649025069638,236,3.53029169783096,0,-15.5264,4.59606791778374,1.38953896328207,0.452573329638398,1.28193146523424,0.609439619802941,32.8468965828167,51.6198496723895,15.632641118926,0.8311,4.66934873983734,4.0127895727749,0.86437506789668,0.462749305369928
01542810,492.7,45.55723,13.62,3.42252840520192,2.26875292265572,0.662887974635193,0.176183031608911,0.189716485804691,15.85,1.11228070175439,207.3,2.98488120950324,0,-15.0206,0.96,1.50000001490116,0.45481541888706,1.1963057381648,0.67067382014712,31.0181259929128,52.4006599316702,16.5914654135243,1,5.26609017704681,4.74477721623558,0.900412061460897,0.550344057767211
01543500,547.44,31.28232,1778.26,3.40892950034223,2.2839264476386,0.669983479391203,0.17043837870638,0.181653610941671,17.1,1.0926517571885,210.65,3.02223816355811,0,-14.3537,1.02002145155524,1.45589777697631,0.448123662955262,1.35318826389979,0.635270958656151,35.5933999168277,47.2992408538476,17.1181328725411,0.9878,5.1234237427107,4.57016349068812,0.894548372499437,0.524107205458267
01544500,551.6,36.26274,355.06,3.36351950718686,2.29069518138261,0.681041146480069,0.169194741715045,0.20336289315932,17.5,1.10759493670886,217.6,3.0712773465067,0,-15.1862,0.951807228915663,1.46043889569856,0.446212022409578,1.39919845445597,0.62793912349805,36.2920825879237,45.6773858241726,16.5166532219653,1,5.06073178424241,4.53799803569008,0.892128243978807,0.530975320971718
01545600,518.97,53.68312,120.0,3.3845749486653,2.29803195071869,0.678972097109243,0.170227599082201,0.192645540908709,17.55,1.09006211180124,219.95,3.09788732394366,0,-14.1559,0.970149253731343,1.49541546411448,0.432630012106008,1.88470304975679,0.629820621543678,46.6105337242857,36.8963632376089,16.3127794290042,1,5.19106669377622,4.61334465501053,0.897149346101821,0.503536544659278
01547700,353.57,43.0263,113.54,3.13501300479124,2.34739815195072,0.748768234250764,0.138997636961363,0.156172998266035,20.4,1.13333333333333,229.7,3.32657494569153,0.00297527028499441,-15.1697,1.20967741935484,1.1191393896135,0.455840591715829,1.16235546560116,0.493580337288422,30.5681356433769,53.8460815736749,15.5477180285832,0.9047,4.93350872254251,4.35365226047313,0.88039837334678,0.500770966483748
01548500,546.71,39.14167,1557.05,3.15334565366188,2.27178221765914,0.720435520609989,0.179163892505052,0.202088630482319,18.1,1.12074303405573,221,3.17757009345794,0,-14.8083,1.02956662616444,1.33911099166599,0.455161394937659,1.22172520254708,0.571262014211426,29.4829323471052,50.4513237517423,14.6721930313455,0.9866,4.78009863302879,4.23528190042025,0.876758810038773,0.508506796279639
01549500,528.16,32.39343,97.49,3.33222587268994,2.29380824093087,0.688371175474727,0.149932720435469,0.186519052942025,19.05,1.20569620253165,234.5,3.51837959489872,0,-15.0026,0.950920245398773,1.46419427086402,0.454524346716539,1.25202873922944,0.634780048275696,31.2892992356175,52.5368454407858,15.5596470577413,0.9888,4.49686817711077,3.90673711880251,0.859754604483448,0.481439596917858
01550000,455.41,46.28526,452.68,3.3697659137577,2.29290721423682,0.680435161645977,0.154280420357333,0.179825512854574,17.8,1.20677966101695,230.85,3.47404063205418,0,-14.3602,1.17236662106703,1.29454564435731,0.457007220352874,1.19884972991167,0.542218006003664,27.68659000369,50.8205656927695,14.2454752409192,0.988,4.8363660280113,4.25841619080857,0.881260617826986,0.502453434481199
01552000,461.43,37.27533,1129.49,3.47699794661191,2.31166417522245,0.664844849124805,0.153983558785624,0.17305912288721,18.55,1.17034700315457,224.9,3.40757575757576,0,-14.4365,3.89556428972487,1.45498701460431,0.45126146279684,1.33282134068244,0.628217324546618,33.4436347776731,50.0495184257044,15.4181241654977,0.9911,4.96915477942079,4.3762242388389,0.885104673046246,0.486873809555214
01552500,535.24,46.46363,60.64,3.6230855578371,2.29199939767283,0.632609791042611,0.13878699868632,0.185169707979555,19.6,1.1264367816092,230.95,3.37646198830409,0,-15.0374,1.66346153846154,1.50000001490116,0.451239662199873,1.33783280462134,0.653209125516935,33.7918409405477,50.7202833920685,15.6106044987819,0.9956,5.11032477385823,4.51848939233158,0.897540983804637,0.493856182053501
01557500,389.99,38.17147,115.3,3.15309924709103,2.35959611225188,0.748341846336992,0.142811219027817,0.15867182381751,18.95,1.12462908011869,229.7,3.40044411547002,0.0459601055434723,-15.272,1.11578947368421,1.16689687605783,0.447073834044587,1.36442803298137,0.503174676832657,36.5562069120751,47.1938620459259,16.2604111899087,0.9012,4.95272838506501,4.36976719378894,0.88267435400829,0.495209331507821
01567500,314.48,46.47316,38.77,3.21283915126626,2.43381370294319,0.757527404378139,0.112811392208755,0.126036065938383,21.3,1.21367521367521,253.1,4.22185154295246,0.225621090995123,-14.897,0.892307692307692,1.41634858401664,0.458927241167573,0.914900533968456,0.642425437675444,26.4416129583005,50.6846330474782,23.0423471125422,0.7969,3.5345095740828,3.01220515432712,0.796606655206835,0.452560563008806
01568000,265.52,34.52646,534.39,3.3297015742642,2.42495415468857,0.72827972735798,0.104799526495014,0.128510858031358,21.2,1.23255813953488,248.7,4.21525423728814,0.113782284235811,-15.5296,1.0297619047619,1.36085190178765,0.444740843702697,1.2911201089101,0.592339233279741,37.5156358684056,43.6902276453403,18.8836577409902,0.7062,4.36658247516699,3.83388413541656,0.842628992005503,0.487523050675634
01580000,174.3,12.44242,244.37,3.43172758384668,2.52725252566735,0.736437396011053,0.0846330195094805,0.0816880923954386,22,1.19891008174387,248.05,4.29152249134948,0,-14.1,1.04615384615385,1.50000001490115,0.456305792306939,1.10699862583516,0.671115021493881,29.4296279045353,51.8799998656123,18.6598272124822,0.4241,2.51160368259806,2.14675394806816,0.75273419286774,0.456907121095137
01586610,196.88,11.85286,72.7,3.30466119096509,2.54404796714579,0.769836246481542,0.080269251363156,0.088413478566147,22.4,1.20107238605898,249.1,4.2948275862069,0,-14.039,1.01680672268908,1.35970209358477,0.455757721489515,1.16555746012633,0.576391109817708,29.0265605450293,49.2310841347452,16.0880342853558,0.3247,2.51629324989542,2.0915919074814,0.726847089521225,0.405830640710363
01591400,149.21,7.79146,59.09,3.28500616016427,2.62402350444901,0.798788001151812,0.0762067370568662,0.0838764227317032,23.1,1.22546419098143,253.55,4.40573414422242,0,-14.1,1.03157894736842,1.50000001490116,0.46069815303431,0.998954628592749,0.680228982328381,26.1351652677706,54.4255341748062,19.4321953660954,0.3311,2.26057046904825,1.80395608431239,0.717493569659222,0.380321038802715
01594950,899.82,37.38218,6.12,3.92110335386721,2.45343430527036,0.625699983870776,0.0678195614528781,0.189214297334908,15.25,1.10108303249097,194.25,2.84198975859546,0,-16.2759,1,0.800000011920929,0.44446375,1.54784150306223,0.36200000539422,38.625,46.125,15.375,0.9731,4.64588279116508,4.14429810821443,0.864965900841468,0.523308453207124
01596500,663.42,53.96684,124.65,3.31426557152635,2.43686744695414,0.735266198306452,0.101570564796358,0.188402157557544,19.15,1.09116809116809,223.15,3.25528811086798,0,-15.2383,1,1.0101072371213,0.444503427735228,1.49455271731143,0.367686861603612,32.2242222591353,39.3572785721828,13.2539482579988,0.8759,4.46982718908188,3.91140941182847,0.851818190721852,0.476878614850464
01605500,856.86,70.44106,463.85,3.20968925393566,2.51657186858316,0.784054676164488,0.0983997937787151,0.137136101417764,19.15,1.24350649350649,232.35,3.82469135802469,0.165201727846088,-13.8824,0.950413223140496,0.882129821915543,0.43757528201439,1.62646703085091,0.363314624232639,43.1488586392211,38.4239930530496,15.8929609151095,0.9904,4.64915688671876,4.04463612200051,0.852298150918196,0.471469671944882
01606500,836.38,75.86214,1684.55,3.36347707049966,2.49905597535934,0.742997773725896,0.0995538398003471,0.148750518921295,17,1.19298245614035,214.95,3.39841897233202,0.218157715931334,-14.1648,0.950409996095275,0.943515069981119,0.445370004171872,1.36167458773623,0.388659076594702,36.4816877061335,42.4483707789323,16.6809577710109,0.9336,4.7781702164762,4.19856691409865,0.868890746256199,0.489592692963541
01632000,543.76,51.70815,543.36,2.93104038329911,2.54998795345654,0.869994138595365,0.219424492400899,0.110024870103334,20.55,1.22321428571429,247.75,4.29376083188908,0.0140596012445258,-15.5394,1.09277108433735,0.841600537689537,0.443421976458632,1.48840759431628,0.361665749203491,39.0784738378001,44.4034026608366,16.4502451126818,0.708,4.93627861075352,4.27984082092486,0.882824186570665,0.469956503954019
01632900,417.29,48.62437,245.05,2.90811225188227,2.59282922655715,0.891584987779941,0.21511509838191,0.0980763292373855,21.45,1.19832402234637,251.6,4.37185056472632,0.600787374828891,-12.9503,1.0594315245478,1.07074302685037,0.449471372055886,0.731771062614693,0.48556388670407,29.7091764839244,34.1103513910843,36.0583711809268,0.5837,3.5517065926135,2.91834972749748,0.783806447679414,0.395233814948002
01634500,344.44,47.4082,263.98,2.97918001368925,2.52366402464066,0.847100213160832,0.217653092829487,0.114828393813144,22,1.14583333333333,257.35,4.45242214532872,0.0104894515779372,-15.0288,0.901960784313726,0.843774246829741,0.442908684950395,1.39016012545165,0.361422925762247,39.0388732931915,43.021840278183,17.9894999277678,0.7781,4.94219718965402,4.34304389010814,0.883716170300379,0.492508282529291
01638480,155.98,16.88797,232.0,3.03442299794661,2.55811711156742,0.843032468874146,0.129989148700473,0.0845583823488279,21.7,1.24355300859599,254,4.57245724572457,0.00358403621985603,-13.8061,1.03324099722992,1.42469997150451,0.43833920691356,1.35223952183606,0.625136509390438,40.7627932944458,35.6147772562781,23.7233151576422,0.4659,3.01334776910347,2.54095576161893,0.756075213807545,0.421985167588553
01664000,216.1,30.32647,1605.1,3.14902806297057,2.57200380561259,0.816761157468489,0.174188172204434,0.0827964257846037,22.25,1.2027027027027,255.55,4.45209059233449,0.000526220239787649,-13.969,1.04997934737712,1.30429777832438,0.445798410326273,1.20194558032513,0.572554862649007,36.1754662003161,42.739264347264,21.1687234304842,0.7519,4.43835402647343,3.83843969675652,0.854354475631049,0.473973206074874
01666500,201.59,24.98287,463.15,3.20091170431211,2.65812646132786,0.830427923940219,0.184505365979813,0.0822553978033295,22.4,1.20107238605898,256.75,4.45746527777778,0.00471819521933519,-14.2526,1.0337552742616,1.35368812078836,0.447628649153583,1.15835335195532,0.599832575923175,34.6534840867212,42.515754958463,22.0632525493822,0.8137,4.27082728641785,3.62681833508072,0.847894825157563,0.457157325149957
01667500,193.47,23.44026,1209.75,3.20798220396988,2.68815648186174,0.837958664027232,0.178906478344439,0.0788117934771709,21.9,1.23033707865169,255.3,4.46328671328671,0.0018122148538136,-14.1348,1.06703296703297,1.30094356609608,0.451875619542419,1.03923725680094,0.563297926546245,30.7700365064613,44.5450379289049,21.8030801411582,0.8033,4.11269399385096,3.4665615831167,0.83288555369401,0.443615626785547
01669000,42.94,4.09652,71.84,3.19697330595483,2.67805388090349,0.83768415454556,0.163706744271302,0.0412059832430486,22,1.16402116402116,255,4.54140694568121,0,-13,35.5932203389831,1.50000001490116,0.405834000056942,3.17849164701437,0.588000005856156,65.2666666232877,17.2000000307957,17.5333333459165,0.9098,4.58690411526638,3.39562953751177,0.834544322120391,0.316450929139022
01669520,25.42,4.97296,277.39,3.27315947980835,2.69015121149897,0.821882107515423,0.177758044868111,0.0368199149910729,22.65,1.17357512953368,252.75,4.48934280639432,0,-12.4147,38.2127659574468,1.50000001490116,0.411340156771003,2.32266465213406,0.59813460716932,60.9400907070394,19.8157808857108,19.2565254729787,0.9295,5.24181730267256,3.63264825945503,0.858528515451138,0.262273160874151
02011400,783.86,73.92744,407.72,3.28856536618754,2.54304951403149,0.773300582733942,0.0716663925589396,0.129154721501962,20.1,1.22188449848024,236.65,3.75634920634921,0.00749079206052457,-14.6756,0.941269841269841,0.946663426015355,0.435315218333702,1.54878793660666,0.406893714370668,44.1010728357166,37.01010419614,18.6065264493511,0.9953,4.85527918631164,4.24929442749001,0.873318575617682,0.485857471618655
